"Инспектор, сменивший статус","Код НО инспектора, сменившего стат",Score,Experience,Qualification,p_SCHEMA,p_RISK_LONG,p_RISK_SHORT,p_TASK
12578-ktgb-zwqczy-wyimrafu,264,0.46647058823529414,0.37324570255901207,0.8397162907943062,0.5,0.5,0.0,0.0
12580-rmvn-lwcrfg-adctojqq,2312,0.0,0.32481644952360733,0.32481644952360733,0.0,0.0,0.5,0.5
12585-fqgw-pelxgm-fwellook,2367,0.45045454545454544,0.42461170524708897,0.8750662507016345,0.5,0.5,0.0,0.0
12585-wvli-hhkvlq-srhuiqsz,6188,0.354,0.3288064461501717,0.6828064461501717,0.0,0.0,0.5,0.5
12606-ptbf-qcadcq-zgqpyqrd,7460,0.3842857142857143,0.2841543016677358,0.66844001595345,0.0,0.0,0.5,0.5
12608-clry-nqknyk-frakvcez,6449,0.43,0.04683738391404624,0.47683738391404623,0.0,0.0,0.5,0.5
12617-ohda-hmnrna-ilowwnfv,9111,0.5,0.18385790152971676,0.6838579015297168,0.0,0.0,0.5,0.5
12619-kmfw-bucxyz-onfahfaq,7730,0.4851020408163265,0.13260118384086272,0.6177032246571892,0.0,0.0,0.5,0.5
12626-bdmr-atufqg-pziwpokc,9500,0.24428571428571427,0.12199482168954179,0.36628053597525606,0.0,0.0,0.5,0.5
12652-jthc-nhorpz-wudrxkfo,5047,0.0,0.4865052773762228,0.4865052773762228,0.0,0.0,0.5,0.5
12659-vcpz-ttjazn-kqgytybo,7717,0.67,0.1965488623333802,0.8665488623333802,0.5,0.5,0.0,0.0
12663-utao-mqgvix-jonkdfpn,9200,0.0,0.44602327758855664,0.44602327758855664,0.0,0.0,0.5,0.5
12665-aezh-wkimot-yuwiyfii,2700,0.41846153846153844,0.31556931299863145,0.7340308514601699,0.5,0.5,0.0,0.0
12672-yoqi-shmfok-nbonflal,1100,0.5,0.3974056517708242,0.8974056517708242,0.5,0.5,0.0,0.0
12676-kjlt-kyqrzf-fjyscbhy,4214,0.0,0.25131854655259606,0.25131854655259606,0.0,0.0,0.5,0.5
12697-rmgm-wlnbwc-dnqqpxrc,7840,0.41956521739130437,0.28845194231317955,0.708017159704484,0.0,0.0,0.5,0.5
12708-xcux-pfxonu-wgwhtjtz,6182,0.38375,0.24625884690943195,0.6300088469094319,0.0,0.0,0.5,0.5
12711-uvrk-zspcdm-qnywsecb,3804,0.0,0.09762149389902225,0.09762149389902225,0.0,0.0,0.5,0.5
12731-mosd-qpnxju-igqekkrx,7853,0.6684615384615384,0.36122605763075266,1.029687596092291,0.5,0.5,0.0,0.0
12738-uehh-yrpezh-cwlmyqkm,7842,0.5507692307692308,0.1403861812204279,0.6911554119896587,0.0,0.0,0.5,0.5
12747-kntt-mjgvgm-thdbukwc,7452,0.4614563106796116,0.01215798321572692,0.47361429389533855,0.0,0.0,0.5,0.5
12764-wyml-lwoead-dswhodcj,3804,0.43,0.3227361479535839,0.7527361479535839,0.5,0.5,0.0,0.0
12769-uuxv-idexyz-jvylfrgi,9311,0.5,0.08855533970352447,0.5885553397035245,0.0,0.0,0.5,0.5
12776-vjrw-ckdxjs-urloyili,2361,0.0,0.47022929217645715,0.47022929217645715,0.0,0.0,0.5,0.5
12792-qaqt-hcnnpi-ssiztdrw,2100,0.15333333333333335,0.4769642885012937,0.630297621834627,0.0,0.0,0.5,0.5
12798-uevc-vkxbgr-rubqttgb,9977,0.4075,0.45743219511022426,0.8649321951102242,0.5,0.5,0.0,0.0
12817-gaeg-enyuyi-jrckairt,1000,0.46,0.1850793501277222,0.6450793501277222,0.0,0.0,0.5,0.5
12820-sdqm-fqzoxs-mjiskxfi,2311,0.2652830188679245,0.007728308264433714,0.2730113271323582,0.0,0.0,0.5,0.5
12824-gufb-qfmoeg-tbnvhtri,3808,0.0,0.4641592812938627,0.4641592812938627,0.0,0.0,0.5,0.5
12828-osmu-xtmnhb-ymzpsptm,7610,0.0,0.21409207415865716,0.21409207415865716,0.0,0.0,0.5,0.5
12861-kfqh-tmnibv-zvaluboz,7806,0.49666666666666665,0.4833274095218348,0.9799940761885014,0.5,0.5,0.0,0.0
12861-ulsy-ykgrsk-giksqcol,2361,0.27571428571428575,0.4818099885446264,0.7575242742589121,0.5,0.5,0.0,0.0
12862-slrv-bioyuh-bmfwnceq,9102,0.3942857142857143,0.42650472773368003,0.8207904420193943,0.5,0.5,0.0,0.0
12866-hjeq-swtgmj-frrkynmm,2100,0.445,0.14722444603479284,0.5922244460347929,0.0,0.0,0.5,0.5
12871-wzpd-vawnmd-xwtgbson,1200,0.4855555555555556,0.19254886430096263,0.6781044198565183,0.0,0.0,0.5,0.5
12874-yzog-bussyf-obpdtvsr,7750,0.34,0.42556833575842845,0.7655683357584284,0.5,0.5,0.0,0.0
12875-ixfa-jwhuzo-awvlvjkm,7000,0.0,0.15846100257813883,0.15846100257813883,0.0,0.0,0.5,0.5
12880-ncrv-zasbik-fswwomth,5262,0.52,0.08474637334304624,0.6047463733430463,0.0,0.0,0.5,0.5
12887-obla-xlmsyw-fbqwuqbg,2649,0.0,0.2784006312291751,0.2784006312291751,0.0,0.0,0.5,0.5
12900-wopc-eonjpl-pgpbpyuc,1300,0.0,0.4680773870803905,0.4680773870803905,0.0,0.0,0.5,0.5
12901-hatr-zdguzn-tvikhgbf,268,0.0,0.3480148983374865,0.3480148983374865,0.0,0.0,0.5,0.5
12914-ekbj-souwym-gbwyhbvr,9403,0.0,0.2850305850446825,0.2850305850446825,0.0,0.0,0.5,0.5
12916-gaow-kyhczv-fvwuhbfl,7807,0.46,0.04858824688538427,0.5085882468853843,0.0,0.0,0.5,0.5
12923-pker-vesmae-uymxxeal,9200,0.46,0.30750361334958487,0.767503613349585,0.5,0.5,0.0,0.0
12937-mxwo-kwsvun-okkryret,7729,0.43,0.49502692505213164,0.9250269250521317,0.5,0.5,0.0,0.0
12941-aokj-kktsuu-ufotnlkp,3000,0.5266666666666666,0.07004200761826201,0.5967086742849286,0.0,0.0,0.5,0.5
12943-bvdk-waoftz-ztyjnosw,4100,0.39,0.25916482618186837,0.6491648261818683,0.0,0.0,0.5,0.5
12949-opdz-ttwchh-mjlobbfp,5609,0.61875,0.4386865359639777,1.0574365359639777,0.5,0.5,0.0,0.0
12955-gyqe-dgvdyy-usofxbkp,7801,0.0,0.3703843088771022,0.3703843088771022,0.0,0.0,0.5,0.5
12967-ucao-xklfrw-elyexatm,7300,0.39111111111111113,0.348507870497634,0.7396189816087451,0.5,0.5,0.0,0.0
12968-trkj-rwicku-rqsnyvth,2000,0.25416666666666665,0.35124204199355463,0.6054087086602213,0.0,0.0,0.5,0.5
12969-mzbs-qsfbpe-msnkfcji,7852,0.23,0.17974557560987758,0.40974557560987757,0.0,0.0,0.5,0.5
12979-lqec-rolpoi-kyoncsbx,7300,0.31384615384615383,0.14679592213224668,0.4606420759784005,0.0,0.0,0.5,0.5
12984-lubh-ptwrev-fngbblra,9971,0.35,0.4046805777392568,0.7546805777392568,0.5,0.5,0.0,0.0
13025-suig-yifkcj-cvomlvfc,6700,0.375045871559633,0.4050566973395904,0.7801025688992234,0.5,0.5,0.0,0.0
13041-onas-elpuiq-lujotsih,7500,0.24846153846153846,0.43353615929005185,0.6819976977515902,0.0,0.0,0.5,0.5
13044-tqcj-judyvl-arzanppp,1700,0.0,0.45662027627823565,0.45662027627823565,0.0,0.0,0.5,0.5
13052-jmov-ellkxn-msnhvibm,9102,0.25181818181818183,0.2556711994304689,0.5074893812486507,0.0,0.0,0.5,0.5
13052-vlwt-tukqlo-tjfprlmq,4217,0.0,0.2507581473435998,0.2507581473435998,0.0,0.0,0.5,0.5
13056-uoor-rpwptg-yrxglctx,7801,0.07157894736842105,0.3991475894833876,0.47072653685180865,0.0,0.0,0.5,0.5
13063-uynf-kekvlf-bzrzaucb,7203,0.0,0.3249819653888826,0.3249819653888826,0.0,0.0,0.5,0.5
13070-cjvb-ftekcq-saiwvmri,6320,0.581875,0.3509834386288517,0.9328584386288516,0.5,0.5,0.0,0.0
13075-werq-hyugts-xfttvgmi,2204,0.32863636363636367,0.3978963347180505,0.7265326983544143,0.5,0.5,0.0,0.0
13096-taea-ghcldk-sjsndhfm,7300,0.4842857142857143,0.44500267090878315,0.9292883851944975,0.5,0.5,0.0,0.0
13103-mecj-sxlemk-itkahcqe,3900,0.5575,0.1689975784257679,0.7264975784257679,0.5,0.5,0.0,0.0
13104-olwa-fetovd-ejihdipt,6700,0.5077777777777778,0.187791476319972,0.6955692540977498,0.0,0.0,0.5,0.5
13114-rqxh-yelhwj-sqocudse,6678,0.42689655172413793,0.0469909699204345,0.47388752164457243,0.0,0.0,0.5,0.5
13117-ncil-jnwfqb-hwrerzpb,7704,0.47835443037974684,0.289140070498087,0.7674945008778338,0.5,0.5,0.0,0.0
13124-gxdg-jvqvpw-xyoqetbk,2900,0.52,0.017971136898371043,0.5379711368983711,0.0,0.0,0.5,0.5
13126-wnfu-vspimq-gpnvdbva,272,0.2906666666666667,0.23279900906623008,0.5234656757328968,0.0,0.0,0.5,0.5
13135-tofs-qsmlxr-svrdbrat,3300,0.4076119402985075,0.2713223173537883,0.6789342576522959,0.0,0.0,0.5,0.5
13135-uhgo-morgvc-vyuqmugm,7706,0.50275,0.1432706260641422,0.6460206260641422,0.0,0.0,0.5,0.5
13139-gifr-fygxse-yqudsthr,9200,0.22399999999999998,0.2954166302845054,0.5194166302845054,0.0,0.0,0.5,0.5
13146-psoi-rtclio-aouyckzj,6193,0.42,0.015250124969524714,0.4352501249695247,0.0,0.0,0.5,0.5
13149-botj-stsaej-kbsaymcg,6183,0.33,0.01867409437460721,0.3486740943746072,0.0,0.0,0.5,0.5
13154-ccai-tcqdwm-ksvxmcsl,6671,0.0,0.4113002803298291,0.4113002803298291,0.0,0.0,0.5,0.5
13154-kqdm-ebqiwg-xvztnmao,3652,0.28232558139534886,0.18009532070563145,0.4624209021009803,0.0,0.0,0.5,0.5
13156-gtfv-pdduux-epkwhvwv,4800,0.3947826086956522,0.06353025632594239,0.4583128650215946,0.0,0.0,0.5,0.5
13157-csoe-guwqeu-ijusyllb,5404,0.5568627450980392,0.2611216300274022,0.8179843751254414,0.5,0.5,0.0,0.0
13159-wtio-dncyrk-yhlanqwo,7745,0.50875,0.3849967765493054,0.8937467765493055,0.5,0.5,0.0,0.0
13161-agzm-pahzgd-fetyvmgd,8602,0.32,0.10791051374842159,0.4279105137484216,0.0,0.0,0.5,0.5
13164-hqfy-wfgjft-htvklxdx,7203,0.37863636363636366,0.31144523790950013,0.6900816015458637,0.0,0.0,0.5,0.5
13176-ecja-rdureu-evyacvga,7722,0.0,0.042673732496884,0.042673732496884,0.0,0.0,0.5,0.5
13187-reny-gqslrc-yezvuabm,6193,0.575,0.02584086058430385,0.6008408605843039,0.0,0.0,0.5,0.5
13190-ebjf-ucwcqw-fiakrmvx,4205,0.3244444444444444,0.265677315784074,0.5901217602285185,0.0,0.0,0.5,0.5
13194-cpqw-lvotph-igusualo,1300,0.5833333333333334,0.27031756080505326,0.8536508941383867,0.5,0.5,0.0,0.0
13201-tviv-mqnohq-txilesdc,7842,0.3133333333333333,0.3187149507491033,0.6320482840824366,0.0,0.0,0.5,0.5
13232-wsik-limvlv-guhmpnct,7801,0.0,0.3630456668613308,0.3630456668613308,0.0,0.0,0.5,0.5
13241-uvzm-bejmqd-djwyavvj,4300,0.23,0.4879260397312673,0.7179260397312673,0.5,0.5,0.0,0.0
13248-omcm-nlcupm-uttonxsh,5473,0.0,0.25815017415059766,0.25815017415059766,0.0,0.0,0.5,0.5
13249-bwqt-edzzou-npfswguq,2304,0.6525,0.16147823647062298,0.813978236470623,0.5,0.5,0.0,0.0
13270-djeo-sxrthh-gzsfhiwb,5300,0.6,0.39759309738435183,0.9975930973843519,0.5,0.5,0.0,0.0
13275-vqxk-mvioze-umeowypm,6450,0.0,0.1354161256310371,0.1354161256310371,0.0,0.0,0.5,0.5
13292-ywne-eprcmy-yaxgymps,2511,0.46266666666666667,0.21948571035281805,0.6821523770194847,0.0,0.0,0.5,0.5
13304-kjrf-olaukl-mtmpuzti,7834,0.37,0.03922819067113298,0.409228190671133,0.0,0.0,0.5,0.5
13312-xjkr-iwyure-kaumnjlz,7729,0.345,0.012675371707728755,0.35767537170772873,0.0,0.0,0.5,0.5
13315-brke-vqpilu-aqmticix,7705,0.3882857142857143,0.48132420733896253,0.8696099216246769,0.5,0.5,0.0,0.0
13320-zcbj-lhnyho-deextevs,6686,0.41133333333333333,0.4179900602561029,0.8293233935894362,0.5,0.5,0.0,0.0
13333-udrn-gvxrhf-ihnnsfei,5503,0.3475,0.347987103046849,0.695487103046849,0.0,0.0,0.5,0.5
13334-wymy-taomlz-sgosedxv,3444,0.324,0.20447647220713494,0.5284764722071349,0.0,0.0,0.5,0.5
13352-hwlx-bkvtdh-eyrasttv,5800,0.365,0.08664716003542289,0.4516471600354229,0.0,0.0,0.5,0.5
13364-bhlq-sdvtwv-guorqatw,2900,0.175,0.07821852133554302,0.253218521335543,0.0,0.0,0.5,0.5
13366-ghas-nbdcym-vvwyfzjb,2900,0.0,0.12512144908229766,0.12512144908229766,0.0,0.0,0.5,0.5
13370-yajh-hffwkx-tgfejpqx,7706,0.0,0.27461333235306024,0.27461333235306024,0.0,0.0,0.5,0.5
13373-clws-luzgop-tvbgqiov,2304,0.0,0.35729796135003117,0.35729796135003117,0.0,0.0,0.5,0.5
13375-ulak-mbdibv-najmsoms,3808,0.4957142857142857,0.33009868835886563,0.8258129740731514,0.5,0.5,0.0,0.0
13386-ehek-zcwuyn-crcdveyt,5503,0.0,0.13996694847297142,0.13996694847297142,0.0,0.0,0.5,0.5
13387-yavo-drskrs-jyjglaep,3500,0.0,0.47743264033159705,0.47743264033159705,0.0,0.0,0.5,0.5
13393-lqhb-vdxpty-xyujfgoq,2223,0.45794117647058824,0.36894845834788426,0.8268896348184724,0.5,0.5,0.0,0.0
13393-ucyx-asxqxt-mdbfwudy,5609,1.0,0.27717702625570034,1.2771770262557003,0.5,0.5,0.0,0.0
13407-nwiw-ubqubz-nqxwdltr,2465,0.38333333333333336,0.3058603731171761,0.6891937064505095,0.0,0.0,0.5,0.5
13407-scql-wvurwx-kqctmzhf,9971,0.38333333333333336,0.20980003121389496,0.5931333645472283,0.0,0.0,0.5,0.5
13428-xefh-dlbbnu-axtlkjms,5043,0.0,0.12386549475057873,0.12386549475057873,0.0,0.0,0.5,0.5
13436-acpk-qwwvua-exesyorq,3100,0.0,0.1779863393256308,0.1779863393256308,0.0,0.0,0.5,0.5
13441-soda-bwgdxz-bxckxrrt,6456,0.0,0.37892305523218456,0.37892305523218456,0.0,0.0,0.5,0.5
13442-igsk-xaldiz-hbubcisr,2100,0.37285714285714283,0.007196744314877934,0.38005388717202077,0.0,0.0,0.5,0.5
13451-vqem-ykzdqt-dilxhtcv,7000,0.42666666666666664,0.05803632025345812,0.48470298692012476,0.0,0.0,0.5,0.5
13452-scnt-mtaqrr-uqquzhvh,7801,0.23,0.023001321010876374,0.25300132101087636,0.0,0.0,0.5,0.5
13453-qbwn-vvhklf-dvmxkgqs,1900,0.3066666666666667,0.020364401159485068,0.32703106782615177,0.0,0.0,0.5,0.5
13467-jrta-zfflac-apstgdnv,9308,0.6471428571428571,0.4277302920055036,1.0748731491483607,0.5,0.5,0.0,0.0
13471-drtl-icthck-rncugrkp,1100,0.0,0.35182892969001184,0.35182892969001184,0.0,0.0,0.5,0.5
13473-fnlm-dqtdfd-vhhlyglh,6181,0.4775,0.2370869145436626,0.7145869145436625,0.5,0.5,0.0,0.0
13492-tmjb-lafled-hngwaqer,2900,0.33,0.04891708032550074,0.37891708032550075,0.0,0.0,0.5,0.5
13509-qqji-fjtcth-nlhlvtkz,9404,0.0,0.24580793755841618,0.24580793755841618,0.0,0.0,0.5,0.5
13515-mdfm-ekwwei-ryzfazfa,7705,0.5758823529411764,0.23673588539028284,0.8126182383314593,0.5,0.5,0.0,0.0
13530-fdvu-gjdenw-zbvilyyd,5610,0.0,0.08660093495500759,0.08660093495500759,0.0,0.0,0.5,0.5
13549-xfkb-affurl-rsjrtxzj,6193,0.27571428571428575,0.21692582461898652,0.49264011033327226,0.0,0.0,0.5,0.5
13549-zvtf-znxrwj-bmgtxxah,2365,0.275,0.19925236719868672,0.47425236719868674,0.0,0.0,0.5,0.5
13572-uswu-kbytxe-prdpuago,5249,0.65,0.30792504902610823,0.9579250490261082,0.5,0.5,0.0,0.0
13593-fklf-kacvzx-ccgllejx,8602,0.0,0.3175468254338219,0.3175468254338219,0.0,0.0,0.5,0.5
13593-mcqs-kqxrod-ygpnwmun,9977,0.0,0.02265200488602226,0.02265200488602226,0.0,0.0,0.5,0.5
13597-ymvs-coifbc-xramexms,7705,0.23,0.1873063073132356,0.4173063073132356,0.0,0.0,0.5,0.5
13601-zoep-rmripo-gsivfgnv,7453,0.47194029850746266,0.3129299578571182,0.7848702563645809,0.5,0.5,0.0,0.0
13602-akcd-oenfts-xzotsnsb,5018,0.0,0.25156812929004385,0.25156812929004385,0.0,0.0,0.5,0.5
13625-vcbd-kdefkc-dqmxwzws,5800,0.23,0.42824492059416114,0.6582449205941612,0.0,0.0,0.5,0.5
13642-jukj-mtvxrw-ibgoegnz,5800,0.47600000000000003,0.3293468158094725,0.8053468158094725,0.5,0.5,0.0,0.0
13644-grkm-hrazxz-scvkxztx,5609,0.46,0.08146721354071484,0.5414672135407148,0.0,0.0,0.5,0.5
13645-ldxf-kbczxo-lvjfwfln,4600,0.4925,0.03528437370021492,0.5277843737002149,0.0,0.0,0.5,0.5
13647-sbbx-cnucqh-ekhkjlxs,5248,0.23,0.3212096391031578,0.5512096391031578,0.0,0.0,0.5,0.5
13651-vdoa-qjdwkr-unlyiwan,2309,0.0,0.013255655270810907,0.013255655270810907,0.0,0.0,0.5,0.5
13653-qjte-mcuwiq-inqogdcx,2646,0.2333333333333333,0.29288779063673165,0.5262211239700649,0.0,0.0,0.5,0.5
13657-fipc-kmokmw-llxibgkp,5257,0.5378846153846154,0.4701151207124788,1.0079997360970943,0.5,0.5,0.0,0.0
13664-fpbr-vdgmnt-lzwtwqbu,6317,0.5863636363636363,0.2877370889379395,0.8741007253015758,0.5,0.5,0.0,0.0
13668-byps-zgrwio-sxeldnpj,2223,0.0,0.19408496310326095,0.19408496310326095,0.0,0.0,0.5,0.5
13699-xymp-rtxxiy-hqffkgtj,9973,0.46,0.3216441092211766,0.7816441092211766,0.5,0.5,0.0,0.0
13704-amon-evdrdo-zkikzxpp,5919,0.0,0.22912644524575831,0.22912644524575831,0.0,0.0,0.5,0.5
13709-ewrc-xxqhue-inwigfso,7814,0.0425,0.27280839465796747,0.31530839465796745,0.0,0.0,0.5,0.5
13710-chfd-nqmtzd-ltpghgjs,7814,0.23,0.4707324043882626,0.7007324043882626,0.0,0.0,0.5,0.5
13710-yydn-oyadhn-bujmcjnm,2372,0.28606060606060607,0.19305131890038713,0.4791119249609932,0.0,0.0,0.5,0.5
13710-zyqs-wloxmv-toefdupq,1400,0.23125,0.4805952819119571,0.7118452819119572,0.5,0.5,0.0,0.0
13712-uipi-dqxdhp-njjciufc,500,0.0,0.45267532097803187,0.45267532097803187,0.0,0.0,0.5,0.5
13713-dvpf-aseoff-vnpkmscv,7725,0.0,0.09789556739464822,0.09789556739464822,0.0,0.0,0.5,0.5
13738-otvt-mxxeak-hqiavzvc,7720,0.0,0.03468065043758273,0.03468065043758273,0.0,0.0,0.5,0.5
13750-gemc-ghvoix-nedlqlqf,5010,0.09857142857142857,0.050389000688713326,0.1489604292601419,0.0,0.0,0.5,0.5
13756-mwao-lfofwx-qfydxaap,1651,0.0,0.009110912825774864,0.009110912825774864,0.0,0.0,0.5,0.5
13788-ldww-tgbgju-eidiwjti,7852,0.1725,0.0472214803779642,0.21972148037796418,0.0,0.0,0.5,0.5
13789-ktta-ukcpqg-wxgbljlc,1655,0.0,0.3415033867081784,0.3415033867081784,0.0,0.0,0.5,0.5
13799-hfyz-iugrlz-audcjsoe,6318,0.40555555555555556,0.035594324230114494,0.44114987978567005,0.0,0.0,0.5,0.5
13810-fqul-uvsrgo-cznhsjbs,5027,0.39,0.15948781514688065,0.5494878151468807,0.0,0.0,0.5,0.5
13817-tmcx-nrabkv-qhtsdhqq,268,0.0,0.4224376554847273,0.4224376554847273,0.0,0.0,0.5,0.5
13834-swsg-yumlxp-mmorgtnl,5022,0.4225,0.011635967867912933,0.4341359678679129,0.0,0.0,0.5,0.5
13835-trrw-umvqqk-bxvkzkbn,7707,0.43,0.4072342412944679,0.8372342412944679,0.5,0.5,0.0,0.0
13877-nlpl-rbzckv-qxyiazvq,7456,0.555,0.14092738738669996,0.6959273873867,0.0,0.0,0.5,0.5
13879-njzg-omseme-conknkrm,5100,0.546,0.05908241381082813,0.6050824138108282,0.0,0.0,0.5,0.5
13880-utgi-mpycci-bougtkbp,3804,0.3523809523809524,0.3483685826820753,0.7007495350630277,0.0,0.0,0.5,0.5
13884-tctg-rzmbdw-yywvmjft,500,0.24333333333333332,0.314471423389942,0.5578047567232753,0.0,0.0,0.5,0.5
13898-vcay-ceuwvj-hylaajtj,8601,0.48200000000000004,0.4387360067635265,0.9207360067635265,0.5,0.5,0.0,0.0
13899-yvfr-rjoezr-lwfhukkm,7804,0.36125,0.3675355219019429,0.7287855219019429,0.5,0.5,0.0,0.0
13902-dddd-jacziu-wfvlapji,269,0.0,0.4017404651924243,0.4017404651924243,0.0,0.0,0.5,0.5
13905-behb-tvzdui-rtqzaflg,5042,0.35,0.14101728628565324,0.4910172862856532,0.0,0.0,0.5,0.5
13921-dngt-eguocf-edrmaeqs,1700,0.0,0.08871977188986141,0.08871977188986141,0.0,0.0,0.5,0.5
13934-jvwe-bkypli-ftscvtxe,2511,0.415,0.37530737582042917,0.7903073758204291,0.5,0.5,0.0,0.0
13937-svco-yzryel-ovnesopj,7704,0.49477064220183486,0.403417369633632,0.8981880118354668,0.5,0.5,0.0,0.0
13938-ngkf-exickm-nelznqyy,7224,0.0,0.49525257100033665,0.49525257100033665,0.0,0.0,0.5,0.5
13950-lmde-netcqp-hggaaulj,7448,0.0,0.20630883845571324,0.20630883845571324,0.0,0.0,0.5,0.5
13953-whub-hurxiq-zfdmejpb,2373,0.5633333333333334,0.18600904289639159,0.7493423762297249,0.5,0.5,0.0,0.0
13955-ixxs-mlmrpn-xmbykfay,7804,0.0,0.3882064803709984,0.3882064803709984,0.0,0.0,0.5,0.5
13960-aiiz-fbbwxc-sztnnwca,7804,0.0,0.17040177012650892,0.17040177012650892,0.0,0.0,0.5,0.5
13970-bgdu-lvfeab-xobmwdqi,9972,0.0,0.46537866280178236,0.46537866280178236,0.0,0.0,0.5,0.5
13981-xjry-fltjcs-lyvbpjzo,3100,0.4390909090909091,0.4292063759215059,0.868297285012415,0.5,0.5,0.0,0.0
13989-zohh-jasgqf-kklvowgz,5075,0.276,0.21449701368750917,0.4904970136875092,0.0,0.0,0.5,0.5
13990-uqqg-qtowad-rlvngbij,6612,0.2690909090909091,0.3754355338957487,0.6445264429866577,0.0,0.0,0.5,0.5
13993-efxd-wbzmuz-eiwekznx,5300,0.32142857142857145,0.3772714370423412,0.6987000084709126,0.0,0.0,0.5,0.5
13993-ovox-siaxyu-wotfugel,273,0.0,0.051561934417966304,0.051561934417966304,0.0,0.0,0.5,0.5
14005-lwqz-xpvpxy-rchgszit,4400,0.23,0.45127645333978333,0.6812764533397834,0.0,0.0,0.5,0.5
14005-uefp-nmjdgz-kzavnfaq,6700,0.47523809523809524,0.2526261862239286,0.7278642814620238,0.5,0.5,0.0,0.0
14031-jrct-kgbqvz-xmguxyeg,6154,0.46,0.4132287330538708,0.8732287330538708,0.5,0.5,0.0,0.0
14052-cxkg-perdrc-lilpyimc,7705,0.3548275862068966,0.16002480051530588,0.5148523867222025,0.0,0.0,0.5,0.5
14053-oodg-ljfxpa-ududxuei,6700,0.3425,0.44776161424810024,0.7902616142481003,0.5,0.5,0.0,0.0
14059-fkgq-nfmrsy-nmcivzoc,7100,0.0,0.19460083936708156,0.19460083936708156,0.0,0.0,0.5,0.5
14068-hpwc-xgydra-yhimxyuz,4400,0.218,0.00541882574014918,0.22341882574014918,0.0,0.0,0.5,0.5
14080-dbkb-mjaawd-psghkixu,7802,0.0,0.45269098820963183,0.45269098820963183,0.0,0.0,0.5,0.5
14081-epoz-dncbbd-olydmvvn,4300,0.0,0.04564333839306678,0.04564333839306678,0.0,0.0,0.5,0.5
14082-deja-cyrdhx-octllwdh,1658,0.21636363636363637,0.15965681879520743,0.3760204551588438,0.0,0.0,0.5,0.5
14092-pfue-fbbwne-qqgevjbb,6320,0.0,0.47503098352540246,0.47503098352540246,0.0,0.0,0.5,0.5
14094-vlwk-wsjfjc-qndnzwoo,1650,0.0,0.47530357346877805,0.47530357346877805,0.0,0.0,0.5,0.5
14115-mdxw-bmqxgv-kicfrvkn,5100,0.54,0.28671894406164306,0.8267189440616431,0.5,0.5,0.0,0.0
14121-igze-vonoou-mvpinpcv,4400,0.0,0.31591860608489963,0.31591860608489963,0.0,0.0,0.5,0.5
14122-jkin-zwfypw-vltpjzcx,6200,0.39875,0.22422276098915989,0.6229727609891599,0.0,0.0,0.5,0.5
14136-bnfy-bhfbtc-trsdjxcg,2649,0.0,0.14660538584903227,0.14660538584903227,0.0,0.0,0.5,0.5
14137-awzv-aisxoy-bhhfvwah,3804,0.5,0.16433227268495798,0.664332272684958,0.0,0.0,0.5,0.5
14144-pjzc-jzyrvy-tkmgxmaq,2543,0.0,0.3362592280385192,0.3362592280385192,0.0,0.0,0.5,0.5
14149-qets-mjndwh-smsufcgm,7743,0.47,0.37618726471884,0.84618726471884,0.5,0.5,0.0,0.0
14159-uzxi-kkfwdd-yfovvwbp,3444,0.34,0.39578952186292427,0.7357895218629242,0.5,0.5,0.0,0.0
14160-rnjs-tnszsx-lxligzqv,3700,0.5508333333333334,0.39480907139727694,0.9456424047306103,0.5,0.5,0.0,0.0
14164-jloh-biievi-kexphrxu,2361,0.3403448275862069,0.045603051524345184,0.38594787911055206,0.0,0.0,0.5,0.5
14171-ivoc-kiioey-kpmpegzg,7810,0.38333333333333336,0.24721015235129074,0.6305434856846241,0.0,0.0,0.5,0.5
14172-buex-cyaphy-tgkbogwi,7610,0.0,0.028779380008322142,0.028779380008322142,0.0,0.0,0.5,0.5
14176-rzye-wtehcf-tykoybnz,272,0.24173913043478262,0.27476444116186777,0.5165035715966504,0.0,0.0,0.5,0.5
14178-tsbm-teiigq-mcqhuqmd,9406,0.0,0.2207652506866885,0.2207652506866885,0.0,0.0,0.5,0.5
14192-wkkn-qwtiic-dbtftnda,6200,0.46549019607843134,0.4438520913791499,0.9093422874575812,0.5,0.5,0.0,0.0
14197-hbef-oymtoc-crmlvfnz,7727,0.38333333333333336,0.17545750627603934,0.5587908396093727,0.0,0.0,0.5,0.5
14218-seco-gayxcn-paurdeqv,5243,0.2815384615384615,0.05853350821380293,0.34007196975226445,0.0,0.0,0.5,0.5
14218-spoj-enlvkd-akohgylw,7853,0.7733333333333333,0.07149584102641793,0.8448291743597512,0.5,0.5,0.0,0.0
14237-jtim-dclheq-tmrjjqcu,3300,0.33090909090909093,0.3807553158587361,0.711664406767827,0.5,0.5,0.0,0.0
14245-nmdi-poorhn-layujydf,3666,0.47200000000000003,0.30910903165813053,0.7811090316581306,0.5,0.5,0.0,0.0
14253-zlxl-nrhzfg-ifexzmnq,5603,0.46,0.05056133806139512,0.5105613380613951,0.0,0.0,0.5,0.5
14256-frlt-ocdykt-tcjkqndm,2361,0.542,0.04205340305749872,0.5840534030574988,0.0,0.0,0.5,0.5
14262-rjnv-zzopab-sryozgaj,900,0.5166666666666666,0.35048456572956,0.8671512323962266,0.5,0.5,0.0,0.0
